uniqid,ew,y,east,nw,south,age,female,occupation,form_educ,pmi,det_risk,sanct,tax_mor,fin_diff,resp_coop,wex
80001188,0,NA,0,1,0,60,1,4,1,1,3,1,8.2,3,3,4448.418945
80001193,0,NA,0,1,0,28,0,4,2,1,3,1,9.4,3,2,6574.85498
80001197,0,NA,0,1,0,42,1,3,3,0,2,2,10,2,3,3774.026367
80001198,0,NA,0,1,0,34,0,2,3,0,2,1,9,3,2,6574.85498
80001204,0,NA,0,1,0,38,0,4,2,0,2,2,10,2,1,6574.85498
80001205,0,NA,0,1,0,76,0,4,1,1,1,2,6.8,3,3,1583.290771
80001207,0,NA,0,1,0,48,0,2,3,0,4,1,2,3,3,3600.038574
80001211,0,NA,0,1,0,70,0,4,2,1,3,2,9.8,3,1,1583.290771
80001216,0,NA,0,1,0,32,1,3,2,1,3,2,8.6,1,3,3561.458496
80001217,0,NA,0,1,0,46,1,4,2,1,3,2,9,2,3,3895.439941
80001219,0,NA,0,1,0,28,1,4,2,1,1,2,10,3,3,3701.405518
80001222,0,NA,0,1,0,32,1,4,2,1,3,1,9,3,3,3677.198486
80001223,0,NA,0,1,0,35,1,4,3,1,3,2,8,3,3,3875.393311
80001224,0,NA,0,1,0,31,1,3,3,0,2,2,9,2,3,3561.458496
80001228,0,NA,0,1,0,48,1,4,3,0,3,2,10,3,2,4343.647949
80001235,0,NA,0,1,0,55,0,4,1,1,4,2,6,3,0,3410.921143
80001247,0,NA,0,1,0,62,0,2,2,1,4,2,9,3,3,2946.44873
80001248,0,NA,0,1,0,52,0,4,2,0,2,2,10,2,1,3403.734619
80001249,0,NA,0,1,0,48,1,3,3,1,2,2,8.8,2,3,3774.026367
80001250,0,NA,0,1,0,72,1,2,2,1,2,1,8,3,3,2684.710449
80001253,0,NA,0,1,0,25,1,4,3,1,2,1,10,3,3,3561.458496
80001254,0,NA,0,1,0,54,0,3,2,1,3,2,9.2,3,3,3600.038574
80001255,0,NA,0,1,0,46,1,2,3,0,2,2,9.8,3,3,3774.026367
80001256,0,NA,0,1,0,23,1,3,3,1,2,2,8.2,3,3,5914.457031
80001260,0,NA,0,1,0,50,0,4,2,1,3,2,8,2,3,3403.734619
80001263,0,NA,0,1,0,34,1,4,3,0,3,2,5.4,3,3,3561.458496
80001282,0,NA,0,1,0,40,1,4,3,1,4,2,9,3,3,3774.026367
80001283,0,NA,0,1,0,24,0,4,2,1,1,2,10,3,3,5182.572754
80001289,0,NA,0,1,0,25,1,3,3,1,2,1,8.2,2,3,3366.667725
80001290,0,NA,0,1,0,58,0,4,2,1,2,1,6,2,3,1961.903687
