"uniqid","ew","y","east","nw","south","age","female","occupation","form_educ","pmi","det_risk","sanct","tax_mor","fin_diff","resp_coop","w1","wex"
140000722,0,NA,0,1,0,57,1,2,3,1,3,2,1,3,1,1.707,13771.175781
140000723,0,NA,0,1,0,31,0,3,2,1,4,2,7,3,1,1.7734,14306.856445
140000724,0,NA,0,1,0,39,1,2,3,0,2,3,1,3,1,2.8609,23080.232422
140000729,0,NA,0,1,0,61,1,3,2,1,2,2,3.2,3,1,0.5402,4358.048828
140000730,0,NA,0,1,0,54,1,3,2,0,3,2,5.4,3,1,0.5632,4543.600586
140000741,0,NA,0,1,0,45,0,2,2,0,3,2,2.2,3,1,0.6071,4897.762695
140000748,0,NA,0,1,0,43,0,2,3,0,3,2,7,3,1,0.6071,4897.762695
140000753,0,NA,0,1,0,39,1,3,3,0,3,2,2.2,3,1,0.9464,7635.056152
140000762,0,NA,0,1,0,45,0,4,3,1,3,2,2.4,3,1,0.6071,4897.762695
140000766,0,NA,0,1,0,49,1,3,3,1,3,1,2.8,3,1,1.3602,10973.376953
140000785,0,NA,0,1,0,69,0,2,3,1,3,2,1.6,3,1,0.4439,3581.151123
140000787,0,NA,0,1,0,60,0,4,2,1,3,2,1.8,3,2,1.1876,9580.930664
140000789,0,NA,0,1,0,25,0,4,3,0,2,2,1,3,1,1.7734,14306.856445
140000796,0,NA,0,1,0,50,0,3,2,0,3,2,2.6,3,1,1.8965,15299.961914
140000801,0,NA,0,1,0,60,0,4,1,0,4,1,2.6,3,1,1.1876,9580.930664
140000802,0,NA,0,1,0,46,0,2,3,0,3,1,2.8,3,1,1.8965,15299.961914
140000808,0,NA,0,1,0,49,0,2,3,1,3,2,2,3,1,1.8965,15299.961914
140000812,0,NA,0,1,0,52,1,2,3,0,3,2,1,3,1,1.2781,10311.037109
140000820,0,NA,0,1,0,42,0,2,3,0,4,2,1.8,3,1,1.3702,11054.051758
140000821,0,NA,0,1,0,59,0,2,3,0,3,2,2.8,3,1,0.8417,6790.39209
140000823,0,NA,0,1,0,56,0,2,3,0,4,2,1.6,3,1,0.8417,6790.39209
140000824,0,NA,0,1,0,61,0,3,3,0,3,2,1,3,1,0.8417,6790.39209
140000827,0,NA,0,1,0,58,0,3,3,0,3,3,1,3,1,0.8417,6790.39209
140000831,0,NA,0,1,0,67,0,2,3,0,3,2,1.4,3,1,0.3368,2717.124756
140000843,0,NA,0,1,0,22,1,2,3,0,3,2,2.6,3,1,3.062,24702.601562
140000847,0,NA,0,1,0,56,1,3,2,0,3,2,1,3,1,1.6067,12962.008789
140000855,0,NA,0,1,0,29,0,3,3,1,3,2,1.6,3,1,2.7705,22350.933594
140000856,0,NA,0,1,0,36,1,4,3,0,3,2,2.6,3,1,3.062,24702.601562
140000858,1,NA,0,1,0,26,0,4,3,0,2,2,1,2,1,2.7705,22350.933594
140000859,0,NA,0,1,0,32,1,4,3,0,2,1,2,3,1,3.062,24702.601562
140000864,0,NA,0,1,0,42,0,2,3,1,4,2,2.08249568326847,3,1,2.9468,23773.228516
140000870,0,NA,0,1,0,44,0,2,3,1,3,2,1.4,3,1,2.9468,23773.228516
140000876,0,NA,0,1,0,22,0,3,3,1,2,2,3.6,3,1,3.062,24702.601562
140000877,0,NA,0,1,0,51,0,2,3,0,3,2,1.4,3,1,2.9468,23773.228516
140000908,0,NA,0,1,0,42,1,2,3,1,4,2,1,3,1,1.7734,14306.856445
140000909,0,NA,0,1,0,48,0,2,3,1,3,2,1.2,3,1,1.8965,15299.961914
140000910,0,NA,0,1,0,58,1,4,3,0,3,2,1,3,1,1.707,13771.175781
140000915,0,NA,0,1,0,73,1,2,3,0,3,3,1,3,1,0.8185,6603.226562
140000924,0,NA,0,1,0,29,1,2,3,1,2,2,2,2,1,0.8829,7122.771973
140000927,0,NA,0,1,0,39,0,2,2,0,4,2,1,3,1,0.5205,4199.119629
140000932,0,NA,0,1,0,57,1,2,3,0,3,2,1.6,3,1,1.2287,9912.503906
140000938,0,NA,0,1,0,33,0,3,3,0,3,2,1,3,1,1.2772,10303.776367
140000941,0,NA,0,1,0,47,1,3,3,0,3,2,1,3,1,1.2781,10311.037109
140000943,0,NA,0,1,0,35,0,4,3,1,2,2,1,3,1,1.2772,10303.776367
140000952,0,NA,0,1,0,36,0,4,2,1,2,2,1.8,3,1,1.2772,10303.776367
140000953,0,NA,0,1,0,30,0,3,3,1,2,2,1.2,2,1,1.2772,10303.776367
140000957,0,NA,0,1,0,28,1,4,3,0,3,2,1.8,3,1,2.0885,16848.917969
140000959,0,NA,0,1,0,27,0,4,3,0,4,2,2.4,3,1,1.2772,10303.776367
140000962,0,NA,0,1,0,54,1,2,3,0,4,1,1,3,1,1.2781,10311.037109
140000965,0,NA,0,1,0,50,1,3,3,0,4,2,2.2,3,1,1.2781,10311.037109
140000967,0,NA,0,1,0,45,1,4,3,0,3,2,1,3,1,1.2781,10311.037109
140000969,0,NA,0,1,0,52,0,4,2,1,3,2,1.6,3,1,1.3702,11054.051758
140000971,0,NA,0,1,0,56,0,2,3,0,4,2,2.25,3,1,0.8417,6790.39209
140000974,0,NA,0,1,0,49,0,4,2,0,3,2,3.6,3,1,1.3702,11054.051758
140000975,0,NA,0,1,0,51,1,2,3,0,4,2,9.2,3,1,1.2781,10311.037109
140000977,0,NA,0,1,0,57,0,4,2,1,3,2,1,3,1,0.3368,2717.124756
140000978,0,NA,0,1,0,54,1,3,2,0,3,2,1,3,1,0.5217,4208.800781
140000983,0,NA,0,1,0,31,1,3,3,0,3,2,1.8,3,1,0.8829,7122.771973
140000985,0,NA,0,1,0,53,1,3,3,0,2,2,1.4,3,1,0.5217,4208.800781
140000989,0,NA,0,1,0,32,0,2,3,0,2,2,1.8,3,1,0.5205,4199.119629
140000990,0,NA,0,1,0,61,0,4,3,1,3,3,1,3,4,1.1093,8949.248047
140000992,0,NA,0,1,0,60,0,2,2,0,3,2,1,3,1,1.1093,8949.248047
140000996,0,NA,0,1,0,42,0,3,3,0,4,2,1.8,3,1,1.7882,14426.254883
140000997,0,NA,0,1,0,68,1,3,2,0,2,2,1.4,3,1,0.7568,6105.463379
140001003,0,NA,0,1,0,54,1,3,3,0,2,2,1,3,1,1.67,13472.679688
140001006,0,NA,0,1,0,52,0,3,3,1,3,2,1.6,3,1,1.7882,14426.254883
140001010,0,NA,0,1,0,67,1,3,3,1,2,2,10,3,1,0.7568,6105.463379
140001019,0,NA,0,1,0,27,1,4,3,1,3,2,3.2,3,1,2.708,21846.716797
140001023,0,NA,0,1,0,56,1,4,3,0,3,1,1,3,1,1.6067,12962.008789
140001025,0,NA,0,1,0,46,0,3,3,0,4,2,3.2,3,1,1.7882,14426.254883
140001026,0,NA,0,1,0,30,1,2,3,0,2,3,1.6,3,1,2.708,21846.716797
140001028,0,NA,0,1,0,27,0,4,2,0,4,3,2.6,2,1,1.6695,13468.645508
140001029,0,NA,0,1,0,58,1,4,3,0,4,1,1,3,1,1.6067,12962.008789
140001035,0,NA,0,1,0,28,0,4,2,0,3,2,1.8,3,1,1.2772,10303.776367
140001050,0,NA,0,1,0,50,0,2,3,0,3,1,1,3,1,1.3702,11054.051758
140001055,0,NA,0,1,0,31,0,2,3,1,2,3,1.8,3,1,1.2203,9844.737305
140001056,0,NA,0,1,0,30,0,4,3,0,3,2,2.8,3,1,1.2203,9844.737305
140001062,0,NA,0,1,0,44,1,3,3,0,3,1,2.8,3,1,1.2204,9845.543945
140001063,0,NA,0,1,0,39,0,2,3,0,4,2,1.2,3,1,1.2203,9844.737305
140001066,0,NA,0,1,0,44,1,2,3,0,4,2,1.2,3,1,1.2204,9845.543945
140001073,0,NA,0,1,0,66,1,4,3,0,3,3,1,3,1,0.576,4646.864258
140001075,0,NA,0,1,0,28,0,4,2,0,4,2,2.8,3,1,1.2952,10448.991211
140001080,0,NA,0,1,0,78,0,2,3,0,3,2,3,3,1,0.3368,2717.124756
140001083,0,NA,0,1,0,50,0,3,3,0,3,2,2.8,3,1,1.3893,11208.139648
140001088,0,NA,0,1,0,64,0,2,1,0,4,2,2,3,1,0.8539,6888.814941
140001105,0,NA,0,1,0,60,0,2,3,1,2,2,1,3,1,0.8539,6888.814941
140001118,0,NA,0,1,0,61,0,4,2,1,4,1,5.8,3,1,2.6349,21256.984375
140001127,0,NA,0,1,0,53,1,2,2,0,2,2,1.8,3,1,1.2957,10453.024414
140001128,0,NA,0,1,0,38,0,3,2,0,4,2,6.4,3,1,1.2952,10448.991211
140001131,0,NA,0,1,0,43,1,2,3,0,2,2,1.8,3,1,1.2957,10453.024414
140001133,0,NA,0,1,0,35,1,3,3,0,3,1,1.6,3,1,2.1144,17057.865234
140001135,0,NA,0,1,0,37,1,3,2,1,3,2,1,3,1,2.1144,17057.865234
140001137,0,NA,0,1,0,24,0,4,2,0,3,2,1,3,1,3.062,24702.601562
140001144,0,NA,0,1,0,33,1,2,3,0,3,1,1.4,3,1,2.1144,17057.865234
140001149,0,NA,0,1,0,46,0,2,3,0,3,2,1.8,3,1,1.3893,11208.139648
140001157,0,NA,0,1,0,44,1,2,3,0,4,2,2.8,3,1,2.9711,23969.269531
140001158,0,NA,0,1,0,56,0,3,2,1,1,2,7.6,3,1,2.03,16376.969727
140001161,0,NA,0,1,0,45,1,2,3,0,4,2,1,3,1,2.9711,23969.269531
140001163,0,NA,0,1,0,59,0,4,3,0,3,2,1.8,3,1,2.03,16376.969727
140001167,0,NA,0,1,0,52,0,3,2,1,3,3,1.2,3,1,3.062,24702.601562
140001168,0,NA,0,1,0,45,0,2,2,1,3,2,1,3,1,3.062,24702.601562
140001172,0,NA,0,1,0,34,0,3,2,1,3,2,1.8,3,1,3.062,24702.601562
140001173,0,NA,0,1,0,44,1,2,3,1,3,3,2.4,3,1,3.062,24702.601562
140001177,0,NA,0,1,0,34,0,3,3,1,2,1,3.2,3,1,3.062,24702.601562
140001193,0,NA,0,1,0,39,0,4,2,1,2,1,2.4,3,1,2.9738,23991.050781
140001198,0,NA,0,1,0,52,0,3,3,0,3,2,1.6,3,2,3.062,24702.601562
140001211,0,NA,0,1,0,38,1,4,2,0,3,1,8.4,3,1,3.062,24702.601562
140001222,0,NA,0,1,0,43,1,2,3,1,3,2,3,3,1,2.9711,23969.269531
140001225,0,NA,0,1,0,49,0,4,3,1,2,1,1,3,1,3.062,24702.601562
140001228,0,NA,0,1,0,78,0,3,1,0,2,2,1,3,1,0.8138,6565.30957
140001230,0,NA,0,1,0,63,0,4,2,0,3,1,1.4,3,1,2.03,16376.969727
140001232,0,NA,0,1,0,38,0,4,3,1,3,2,3.2,3,1,2.9738,23991.050781
140001242,0,NA,0,1,0,60,1,4,3,0,2,2,1,3,1,3.062,24702.601562
140001253,0,NA,0,1,0,26,1,2,3,0,3,1,4.8,3,1,2.4625,19866.152344
140001257,0,NA,0,1,0,26,0,4,3,1,3,2,1.4,3,1,1.5291,12335.972656
140001258,0,NA,0,1,0,34,1,2,2,0,3,2,2.8,3,1,2.4625,19866.152344
140001260,0,NA,0,1,0,41,1,3,3,0,3,2,2,3,1,1.5289,12334.359375
140001261,0,NA,0,1,0,66,1,2,3,0,3,2,1,3,1,0.7222,5826.329102
140001264,0,NA,0,1,0,62,0,3,3,0,3,2,1.2,3,1,1.0323,8328.051758
140001265,0,NA,0,1,0,26,1,4,3,1,3,2,1,3,1,2.4625,19866.152344
140001266,0,NA,0,1,0,49,0,4,2,0,4,2,4.6,3,1,1.6323,13168.536133
140001271,0,NA,0,1,0,66,0,2,2,0,3,2,2,3,1,0.4088,3297.98291
140001278,0,NA,0,1,0,28,1,3,3,0,3,1,1.8,3,1,2.4625,19866.152344
140001286,0,NA,0,1,0,56,0,4,3,0,2,2,1,3,1,1.3507,10896.735352
140001288,0,NA,0,1,0,62,0,2,3,0,2,2,2.2,3,1,1.3507,10896.735352
140001292,0,NA,0,1,0,51,0,3,2,1,3,2,4.6,2,1,2.1181,17087.714844
140001294,0,NA,0,1,0,27,0,3,3,0,4,2,1,3,1,1.9868,16028.455078
140001297,0,NA,0,1,0,29,0,3,3,0,2,1,5.4,3,1,1.9868,16028.455078
140001299,0,NA,0,1,0,50,1,2,3,0,2,2,1.8,3,1,1.9859,16021.194336
140001301,0,NA,0,1,0,38,0,4,3,1,4,2,2.8,3,1,1.9868,16028.455078
140001306,0,NA,0,1,0,50,1,2,3,1,3,2,3,3,1,1.9859,16021.194336
140001309,0,NA,0,1,0,42,0,3,3,0,3,2,2.6,3,1,2.1181,17087.714844
140001321,0,NA,0,1,0,59,1,4,3,0,3,2,9,3,1,1.4716,11872.092773
140001322,0,NA,0,1,0,38,0,3,3,0,4,1,4.4,3,1,1.5291,12335.972656
140001323,0,NA,0,1,0,62,1,4,3,1,2,2,1,3,1,1.4716,11872.092773
140001328,0,NA,0,1,0,55,0,3,2,0,3,2,1,3,1,1.0323,8328.051758
140001335,0,NA,0,1,0,43,1,2,3,0,1,2,1,3,1,1.2957,10453.024414
140001337,0,NA,0,1,0,47,1,3,3,0,4,1,3.4,3,1,1.2957,10453.024414
140001351,0,NA,0,1,0,59,1,4,3,0,4,3,1,3,1,1.2461,10052.87793
140001353,0,NA,0,1,0,56,0,3,3,0,4,2,3,3,1,0.8539,6888.814941
140001357,0,NA,0,1,0,54,1,3,3,0,3,3,1,3,1,1.2957,10453.024414
140001359,0,NA,0,1,0,46,1,2,3,1,2,2,1.4,3,1,1.2957,10453.024414
140001385,0,NA,0,1,0,28,0,3,3,0,3,2,1.4,3,1,3.0525,24625.960938
140001386,0,NA,0,1,0,71,1,4,3,0,3,2,1,3,1,1.4463,11667.986328
140001387,0,NA,0,1,0,62,1,3,2,0,3,2,1.4,3,1,2.9402,23719.984375
140001388,0,NA,0,1,0,71,0,3,2,0,2,2,1,3,1,0.8036,6483.020996
140001401,0,NA,0,1,0,57,0,3,3,1,3,2,2.6,3,1,2.0713,16710.15625
140001410,0,NA,0,1,0,51,1,2,3,0,3,1,1,3,1,3.0503,24608.212891
140001418,0,NA,0,1,0,47,0,2,3,0,4,2,1.8,3,1,1.6323,13168.536133
140001424,0,NA,0,1,0,59,1,4,3,0,3,2,1.8,3,1,1.4716,11872.092773
140001435,0,NA,0,1,0,25,0,4,2,0,3,2,6.2,3,1,1.5291,12335.972656
140001441,0,NA,0,1,0,42,0,4,3,0,3,2,1.8,3,1,1.6323,13168.536133
140001443,0,NA,0,1,0,51,1,4,3,0,2,1,4.2,3,1,1.5289,12334.359375
140001448,0,NA,0,1,0,45,1,4,3,0,3,2,1,2,1,2.1457,17310.376953
140001449,0,NA,0,1,0,27,0,2,3,1,3,2,3.4,3,1,2.1474,17324.091797
140001452,0,NA,0,1,0,27,0,3,3,0,3,2,1.2,3,1,2.1474,17324.091797
140001457,0,NA,0,1,0,58,1,4,3,0,3,2,1.8,3,1,2.0677,16681.113281
140001480,0,NA,0,1,0,48,0,3,3,0,4,2,2,3,1,2.2868,18448.697266
140001483,0,NA,0,1,0,64,0,2,3,1,2,2,1,3,1,0.3383,2729.226074
140001484,0,NA,0,1,0,62,0,2,3,0,4,2,2,3,1,0.3383,2729.226074
140001488,0,NA,0,1,0,40,0,2,3,0,2,2,9,3,1,0.5638,4548.441406
140001499,0,NA,0,1,0,62,1,3,3,1,4,2,1,3,1,0.5032,4059.552246
140001501,0,NA,0,1,0,46,0,2,3,0,2,2,2.2,3,1,0.5638,4548.441406
140001506,0,NA,0,1,0,26,0,3,3,0,3,2,2.4,3,1,0.5236,4224.128906
140001508,0,NA,0,1,0,36,1,2,3,0,3,2,1.8,3,1,2.6113,21066.591797
140001512,0,NA,0,1,0,48,1,2,3,0,2,2,1.6,3,1,1.6236,13098.348633
140001513,0,NA,0,1,0,59,1,4,3,0,3,2,2.6,3,1,1.563,12609.459961
140001515,0,NA,0,1,0,39,1,2,3,0,3,2,2,3,1,2.6113,21066.591797
140001517,0,NA,0,1,0,53,1,2,3,0,3,2,1.4,3,1,1.6236,13098.348633
140001519,0,NA,0,1,0,53,0,3,3,0,3,2,3,3,1,1.7332,13982.543945
140001524,0,NA,0,1,0,42,0,4,3,1,2,2,2.4,3,1,1.7332,13982.543945
140001528,0,NA,0,1,0,51,1,2,3,1,4,2,1,3,1,1.6236,13098.348633
140001530,0,NA,0,1,0,57,0,2,3,0,3,2,3.2,3,1,1.0973,8852.4375
140001535,0,NA,0,1,0,39,0,4,3,1,3,1,2.4,3,1,1.6238,13099.962891
140001539,0,NA,0,1,0,33,0,4,3,1,2,2,1.8,3,1,1.6238,13099.962891
140001541,0,NA,0,1,0,66,1,4,2,0,3,2,1,3,1,0.7681,6196.625977
140001567,0,NA,0,1,0,24,0,2,3,0,4,2,5.2,3,1,3.062,24702.601562
140001568,0,NA,0,1,0,37,0,3,3,0,3,2,3,2,1,1.2952,10448.991211
140001570,0,NA,0,1,0,32,0,3,3,0,2,1,1,3,1,1.2952,10448.991211
140001573,0,NA,0,1,0,35,0,2,3,1,3,1,1,3,1,1.2952,10448.991211
140001600,0,NA,0,1,0,20,0,4,2,0,3,2,1,3,1,3.062,24702.601562
140001602,0,NA,0,1,0,55,0,2,3,1,3,2,1,3,1,1.1876,9580.930664
140001603,0,NA,0,1,0,52,0,2,2,0,3,2,3.2,3,1,1.8965,15299.961914
140001607,0,NA,0,1,0,59,1,2,3,0,2,1,1,3,1,1.2287,9912.503906
140001615,0,NA,0,1,0,40,1,4,3,0,2,1,3.4,3,1,0.5217,4208.800781
140001620,0,NA,0,1,0,38,0,3,3,0,3,3,1,3,1,1.2772,10303.776367
140001624,0,NA,0,1,0,60,0,2,3,0,3,1,1,3,3,0.8128,6557.241699
140001626,0,NA,0,1,0,46,0,4,3,1,2,2,1,2,1,1.3893,11208.139648
140001629,0,NA,0,1,0,43,0,4,3,0,3,2,1.4,3,1,1.3893,11208.139648
140001632,0,NA,0,1,0,64,1,3,2,0,3,2,1,3,1,3.062,24702.601562
140001634,0,NA,0,1,0,38,1,4,3,0,2,2,1.4,3,1,2.4625,19866.152344
140001638,0,NA,0,1,0,54,1,3,3,0,3,1,1.2,3,1,1.2957,10453.024414
140001641,0,NA,0,1,0,62,1,4,2,0,2,3,4,2,1,2.9402,23719.984375
140001642,0,NA,0,1,0,42,0,3,3,0,3,2,3.6,3,1,2.2868,18448.697266
140001643,0,NA,0,1,0,41,0,3,3,0,3,2,1,3,1,2.2868,18448.697266
140001648,0,NA,0,1,0,49,1,4,3,0,3,2,1,3,1,1.6236,13098.348633
140001650,0,NA,0,1,0,37,0,2,2,0,4,2,5.4,3,1,1.6238,13099.962891
140001651,0,NA,0,1,0,26,1,3,3,1,2,2,1.2,3,1,2.6113,21066.591797
140001664,0,NA,0,1,0,33,0,3,3,0,2,2,1.4,3,1,0.5205,4199.119629
140001670,0,NA,0,1,0,43,1,2,3,1,3,2,1.8,3,1,0.5217,4208.800781
140001674,0,NA,0,1,0,57,1,3,3,0,3,2,1,3,1,0.5,4033.736328
140001678,0,NA,0,1,0,28,0,2,3,1,4,2,1,2,1,0.5205,4199.119629
140001684,0,NA,0,1,0,71,1,3,3,0,2,1,1.8,3,1,0.3368,2717.124756
140001689,0,NA,0,1,0,62,0,2,3,1,3,2,1.8,3,1,0.8539,6888.814941
140001692,0,NA,0,1,0,52,0,2,3,0,2,2,1.8,3,1,1.3893,11208.139648
140001693,0,NA,0,1,0,52,0,3,3,0,3,2,2,3,1,1.3893,11208.139648
140001696,0,NA,0,1,0,64,1,3,2,0,3,2,1.8,3,1,1.2461,10052.87793
140001698,0,NA,0,1,0,34,0,3,3,0,3,2,1.4,3,1,0.5205,4199.119629
140001703,0,NA,0,1,0,56,1,4,3,1,3,2,1,3,2,0.5,4033.736328
140001713,0,NA,0,1,0,28,0,4,3,1,3,2,1.4,2,1,0.5205,4199.119629
140001714,0,NA,0,1,0,64,1,2,3,0,3,2,8,3,1,0.9632,7770.589844
140001715,0,NA,0,1,0,41,1,4,3,0,2,2,1,3,1,1.7734,14306.856445
140001716,0,NA,0,1,0,34,0,3,2,0,3,2,2.2,3,1,0.5205,4199.119629
140001725,0,NA,0,1,0,33,1,3,3,0,4,2,1.4,3,1,0.8829,7122.771973
140001729,0,NA,0,1,0,62,0,2,3,0,3,2,2.2,3,1,0.6487,5233.369629
140001739,0,NA,0,1,0,42,1,2,3,0,3,2,1,3,1,1.0026,8088.448242
140001741,0,NA,0,1,0,60,0,2,3,0,3,2,1,3,1,0.3368,2717.124756
140001744,0,NA,0,1,0,62,0,2,3,0,3,2,2.8,3,1,0.8539,6888.814941
140001745,0,NA,0,1,0,55,0,2,3,0,3,2,3.6,3,1,0.8539,6888.814941
140001760,0,NA,0,1,0,28,1,2,3,0,3,2,1,3,1,0.8829,7122.771973
140001765,0,NA,0,1,0,32,1,3,3,1,3,2,1,2,1,2.6113,21066.591797
140001766,0,NA,0,1,0,33,0,3,3,0,3,1,1.6,3,1,1.0016,8080.380859
140001770,0,NA,0,1,0,47,1,3,3,0,3,2,1.8,3,1,0.5217,4208.800781
140001780,0,NA,0,1,0,33,1,2,3,0,3,2,2.2,3,1,0.8829,7122.771973
140001784,0,NA,0,1,0,57,1,2,3,1,3,2,3.8,3,1,0.9632,7770.589844
140001785,0,NA,0,1,0,31,1,3,3,1,1,2,1.4,3,1,1.6567,13365.381836
140001786,0,NA,0,1,0,28,1,4,3,0,3,2,1.2,3,1,0.8829,7122.771973
140001789,0,NA,0,1,0,52,1,2,3,1,3,3,1.6,3,1,1.0026,8088.448242
140001790,0,NA,0,1,0,62,1,4,3,0,3,2,1,3,1,0.9632,7770.589844
140001791,0,NA,0,1,0,82,1,2,2,0,3,2,1.8,3,1,0.5689,4589.585449
140001793,0,NA,0,1,0,67,0,2,3,0,3,2,7.4,3,1,0.3368,2717.124756
140001794,0,NA,0,1,0,23,0,4,2,1,2,1,2.6,3,1,3.062,24702.601562
140001795,0,NA,0,1,0,35,0,3,3,0,4,2,1.4,3,1,0.5205,4199.119629
140001796,0,NA,0,1,0,26,0,2,3,0,3,2,2.2,3,1,0.5205,4199.119629
140001798,0,NA,0,1,0,52,1,2,3,0,3,2,1,3,1,0.5217,4208.800781
140001799,0,NA,0,1,0,53,1,3,3,0,4,2,1.2,3,1,0.5217,4208.800781
140001800,0,NA,0,1,0,33,1,2,3,0,3,3,1,3,1,0.8829,7122.771973
140001801,0,NA,0,1,0,27,0,4,3,1,3,2,2,3,1,0.5205,4199.119629
140001802,0,NA,0,1,0,65,1,2,3,0,4,1,1,3,1,0.8185,6603.226562
140001807,0,NA,0,1,0,59,1,3,3,0,3,2,1.4,3,1,0.5,4033.736328
140001809,0,NA,0,1,0,46,0,2,3,0,3,2,2,3,1,0.5634,4545.214355
140001810,0,NA,0,1,0,51,0,2,3,0,4,2,1,3,1,1.0781,8697.541992
140001812,0,NA,0,1,0,32,1,2,3,0,4,2,5.4,3,1,0.8829,7122.771973
140001813,0,NA,0,1,0,42,0,3,3,0,4,2,1,3,1,0.5634,4545.214355
140001815,0,NA,0,1,0,32,1,4,3,0,3,2,1.4,3,1,0.8829,7122.771973
140001817,0,NA,0,1,0,47,0,4,3,0,4,2,3,3,1,2.2868,18448.697266
140001819,0,NA,0,1,0,42,0,2,3,0,3,2,1.8,3,1,1.3893,11208.139648
140001821,0,NA,0,1,0,48,1,3,3,0,3,2,3,1,1,0.5217,4208.800781
140001824,0,NA,0,1,0,32,1,2,3,0,3,2,1.4,3,1,0.8829,7122.771973
140001825,0,NA,0,1,0,28,0,4,3,1,3,2,4.2,3,1,0.5205,4199.119629
140001827,0,NA,0,1,0,35,0,4,3,0,3,2,2.2,3,1,0.5205,4199.119629
140001828,0,NA,0,1,0,57,1,2,3,0,2,2,3,3,1,0.5,4033.736328
140001830,1,NA,0,1,0,22,0,4,3,0,2,2,2.6,3,1,3.062,24702.601562
140001833,0,NA,0,1,0,54,1,2,3,0,3,2,1.4,3,1,2.1457,17310.376953
140001834,0,NA,0,1,0,61,0,3,2,0,4,2,1,3,1,1.4673,11837.40332
140001836,0,NA,0,1,0,51,0,2,3,1,3,2,1.6,3,1,1.0781,8697.541992
140001837,0,NA,0,1,0,46,1,3,2,0,3,3,1.6,3,1,1.0026,8088.448242
140001840,0,NA,0,1,0,56,1,3,2,0,3,2,1.4,3,1,1.707,13771.175781
140001841,0,NA,0,1,0,32,1,3,3,1,3,1,2.4,3,1,2.8609,23080.232422
140001842,0,NA,0,1,0,45,1,2,3,0,3,2,1.4,3,1,1.0026,8088.448242
140001844,0,NA,0,1,0,27,1,2,3,0,3,2,1,3,1,0.8829,7122.771973
140001849,0,NA,0,1,0,63,0,2,2,1,3,2,1,3,1,0.6487,5233.369629
140001850,0,NA,0,1,0,34,1,3,3,0,2,2,1,3,1,0.8829,7122.771973
140001851,0,NA,0,1,0,45,0,2,3,0,3,2,3.8,3,1,0.5634,4545.214355
140001852,0,NA,0,1,0,37,1,2,3,0,2,2,1.4,3,1,1.6567,13365.381836
140001853,0,NA,0,1,0,46,1,3,3,0,3,1,3,3,1,1.0026,8088.448242
140001858,0,NA,0,1,0,32,0,2,2,0,3,2,1,3,1,0.5205,4199.119629
140001859,0,NA,0,1,0,55,0,2,3,0,2,2,1,3,1,0.3368,2717.124756
140001863,0,NA,0,1,0,30,1,4,3,0,3,2,3,3,1,0.8829,7122.771973
140001865,0,NA,0,1,0,54,1,2,3,0,3,2,1,3,1,0.5217,4208.800781
140001868,0,NA,0,1,0,61,1,2,3,0,3,2,1,3,1,0.5,4033.736328
140001869,0,NA,0,1,0,56,0,2,3,0,2,2,2.2,3,1,0.3368,2717.124756
140001870,0,NA,0,1,0,40,0,2,3,0,2,2,1.4,3,1,0.5634,4545.214355
200000388,0,NA,0,1,0,54,1,2,1,0,2,2,1,3,1,1.6415,91882.179688
200000431,0,NA,0,1,0,29,0,3,3,1,3,1,5,3,1,1.8243,102114.320312
200000433,0,NA,0,1,0,66,0,2,2,1,3,3,1.8,3,2,0.4169,23335.779297
200000446,0,NA,0,1,0,43,1,3,3,1,3,2,1.6,3,1,1.0849,60726.761719
200000447,0,NA,0,1,0,33,0,4,2,1,1,2,1,3,1,1.2398,69397.210938
200000473,0,NA,0,1,0,27,0,2,3,1,3,2,1.8,3,1,0.925,51776.433594
200000486,0,NA,0,1,0,30,0,2,3,0,3,3,4,3,1,1.2398,69397.210938
200000491,0,NA,0,1,0,38,0,2,3,1,4,2,2,3,1,1.8597,104095.820312
200000492,0,NA,0,1,0,56,1,4,3,1,1,3,1,3,1,0.803,44947.542969
200000549,0,NA,0,1,0,40,1,3,3,0,2,2,2,2,1,0.6446,36081.175781
200000551,0,NA,0,1,0,54,0,4,2,0,3,2,1.8,3,1,0.59,33024.96875
200000565,0,NA,0,1,0,59,1,2,2,0,3,3,1,3,1,0.9612,53802.710938
200000590,0,NA,0,1,0,53,1,4,1,1,4,2,1.8,3,2,0.4196,23486.910156
200000599,0,NA,0,1,0,39,0,4,2,1,3,2,4.6,3,2,1.1516,64460.261719
200000608,0,NA,0,1,0,49,0,4,2,1,3,1,1,3,1,0.5842,32700.316406
200000615,0,NA,0,1,0,72,0,2,2,0,4,1,3.4,3,2,0.5232,29285.871094
200000618,0,NA,0,1,0,57,1,4,1,0,3,3,2,3,1,0.6135,34340.371094
200000628,0,NA,0,1,0,27,1,4,2,0,2,2,1.2,3,2,0.8235,46095.019531
200000630,0,NA,0,1,0,77,1,4,2,1,2,2,1.8,3,2,1.2665,70891.734375
200000788,0,NA,0,1,0,29,0,2,3,1,1,2,10,2,1,1.5913,89072.257812
200000934,0,NA,0,1,0,33,1,4,2,1,3,2,1.8,3,3,0.8235,46095.019531
200000936,0,NA,0,1,0,36,0,3,2,1,3,2,2.8,3,2,0.4819,26974.123047
200000940,0,NA,0,1,0,51,1,4,2,1,3,2,1.8,3,3,0.4196,23486.910156
